,name,path,emotion,iloc
744,face_12525.jpg,data/output/pic/face-from-3.6.1/face_12525.jpg,0,12525
745,face_2415.jpg,data/output/pic/face-from-3.6.1/face_2415.jpg,6,2415
746,face_25807.jpg,data/output/pic/face-from-3.6.1/face_25807.jpg,0,25807
747,face_22917.jpg,data/output/pic/face-from-3.6.1/face_22917.jpg,2,22917
748,face_27643.jpg,data/output/pic/face-from-3.6.1/face_27643.jpg,3,27643
749,face_4468.jpg,data/output/pic/face-from-3.6.1/face_4468.jpg,0,4468
750,face_2977.jpg,data/output/pic/face-from-3.6.1/face_2977.jpg,6,2977
751,face_15216.jpg,data/output/pic/face-from-3.6.1/face_15216.jpg,3,15216
752,face_25938.jpg,data/output/pic/face-from-3.6.1/face_25938.jpg,6,25938
753,face_27901.jpg,data/output/pic/face-from-3.6.1/face_27901.jpg,0,27901
754,face_23385.jpg,data/output/pic/face-from-3.6.1/face_23385.jpg,6,23385
755,face_26195.jpg,data/output/pic/face-from-3.6.1/face_26195.jpg,6,26195
756,face_10315.jpg,data/output/pic/face-from-3.6.1/face_10315.jpg,0,10315
757,face_29073.jpg,data/output/pic/face-from-3.6.1/face_29073.jpg,5,29073
758,face_27974.jpg,data/output/pic/face-from-3.6.1/face_27974.jpg,4,27974
759,face_21998.jpg,data/output/pic/face-from-3.6.1/face_21998.jpg,5,21998
760,face_5625.jpg,data/output/pic/face-from-3.6.1/face_5625.jpg,6,5625
761,face_2082.jpg,data/output/pic/face-from-3.6.1/face_2082.jpg,2,2082
762,face_26013.jpg,data/output/pic/face-from-3.6.1/face_26013.jpg,0,26013
763,face_16321.jpg,data/output/pic/face-from-3.6.1/face_16321.jpg,6,16321
764,face_7845.jpg,data/output/pic/face-from-3.6.1/face_7845.jpg,3,7845
765,face_10730.jpg,data/output/pic/face-from-3.6.1/face_10730.jpg,3,10730
766,face_5277.jpg,data/output/pic/face-from-3.6.1/face_5277.jpg,4,5277
767,face_32997.jpg,data/output/pic/face-from-3.6.1/face_32997.jpg,3,32997
768,face_22165.jpg,data/output/pic/face-from-3.6.1/face_22165.jpg,4,22165
769,face_15001.jpg,data/output/pic/face-from-3.6.1/face_15001.jpg,2,15001
770,face_11770.jpg,data/output/pic/face-from-3.6.1/face_11770.jpg,2,11770
771,face_971.jpg,data/output/pic/face-from-3.6.1/face_971.jpg,0,971
772,face_11465.jpg,data/output/pic/face-from-3.6.1/face_11465.jpg,2,11465
773,face_5481.jpg,data/output/pic/face-from-3.6.1/face_5481.jpg,5,5481
774,face_28026.jpg,data/output/pic/face-from-3.6.1/face_28026.jpg,0,28026
775,face_3833.jpg,data/output/pic/face-from-3.6.1/face_3833.jpg,3,3833
776,face_14184.jpg,data/output/pic/face-from-3.6.1/face_14184.jpg,0,14184
777,face_15571.jpg,data/output/pic/face-from-3.6.1/face_15571.jpg,6,15571
778,face_2909.jpg,data/output/pic/face-from-3.6.1/face_2909.jpg,0,2909
779,face_221.jpg,data/output/pic/face-from-3.6.1/face_221.jpg,0,221
780,face_19305.jpg,data/output/pic/face-from-3.6.1/face_19305.jpg,2,19305
781,face_22653.jpg,data/output/pic/face-from-3.6.1/face_22653.jpg,0,22653
782,face_1808.jpg,data/output/pic/face-from-3.6.1/face_1808.jpg,3,1808
783,face_29122.jpg,data/output/pic/face-from-3.6.1/face_29122.jpg,3,29122
784,face_13476.jpg,data/output/pic/face-from-3.6.1/face_13476.jpg,3,13476
785,face_20463.jpg,data/output/pic/face-from-3.6.1/face_20463.jpg,4,20463
786,face_24673.jpg,data/output/pic/face-from-3.6.1/face_24673.jpg,4,24673
787,face_31241.jpg,data/output/pic/face-from-3.6.1/face_31241.jpg,3,31241
788,face_30421.jpg,data/output/pic/face-from-3.6.1/face_30421.jpg,4,30421
789,face_34276.jpg,data/output/pic/face-from-3.6.1/face_34276.jpg,2,34276
790,face_21469.jpg,data/output/pic/face-from-3.6.1/face_21469.jpg,3,21469
791,face_4048.jpg,data/output/pic/face-from-3.6.1/face_4048.jpg,4,4048
792,face_29822.jpg,data/output/pic/face-from-3.6.1/face_29822.jpg,6,29822
793,face_8708.jpg,data/output/pic/face-from-3.6.1/face_8708.jpg,4,8708
794,face_27167.jpg,data/output/pic/face-from-3.6.1/face_27167.jpg,3,27167
795,face_4754.jpg,data/output/pic/face-from-3.6.1/face_4754.jpg,3,4754
796,face_12220.jpg,data/output/pic/face-from-3.6.1/face_12220.jpg,4,12220
797,face_5795.jpg,data/output/pic/face-from-3.6.1/face_5795.jpg,5,5795
798,face_9405.jpg,data/output/pic/face-from-3.6.1/face_9405.jpg,4,9405
799,face_29437.jpg,data/output/pic/face-from-3.6.1/face_29437.jpg,6,29437
800,face_30614.jpg,data/output/pic/face-from-3.6.1/face_30614.jpg,6,30614
801,face_8623.jpg,data/output/pic/face-from-3.6.1/face_8623.jpg,4,8623
802,face_15503.jpg,data/output/pic/face-from-3.6.1/face_15503.jpg,2,15503
803,face_16800.jpg,data/output/pic/face-from-3.6.1/face_16800.jpg,4,16800
804,face_6058.jpg,data/output/pic/face-from-3.6.1/face_6058.jpg,5,6058
805,face_3130.jpg,data/output/pic/face-from-3.6.1/face_3130.jpg,2,3130
806,face_9714.jpg,data/output/pic/face-from-3.6.1/face_9714.jpg,3,9714
807,face_25213.jpg,data/output/pic/face-from-3.6.1/face_25213.jpg,6,25213
808,face_22405.jpg,data/output/pic/face-from-3.6.1/face_22405.jpg,3,22405
809,face_13625.jpg,data/output/pic/face-from-3.6.1/face_13625.jpg,4,13625
810,face_26338.jpg,data/output/pic/face-from-3.6.1/face_26338.jpg,3,26338
811,face_6380.jpg,data/output/pic/face-from-3.6.1/face_6380.jpg,3,6380
812,face_10889.jpg,data/output/pic/face-from-3.6.1/face_10889.jpg,0,10889
813,face_23186.jpg,data/output/pic/face-from-3.6.1/face_23186.jpg,6,23186
814,face_5960.jpg,data/output/pic/face-from-3.6.1/face_5960.jpg,3,5960
815,face_26477.jpg,data/output/pic/face-from-3.6.1/face_26477.jpg,3,26477
816,face_30639.jpg,data/output/pic/face-from-3.6.1/face_30639.jpg,1,30639
817,face_969.jpg,data/output/pic/face-from-3.6.1/face_969.jpg,3,969
818,face_15791.jpg,data/output/pic/face-from-3.6.1/face_15791.jpg,3,15791
819,face_18834.jpg,data/output/pic/face-from-3.6.1/face_18834.jpg,3,18834
820,face_13377.jpg,data/output/pic/face-from-3.6.1/face_13377.jpg,3,13377
821,face_31151.jpg,data/output/pic/face-from-3.6.1/face_31151.jpg,0,31151
822,face_23995.jpg,data/output/pic/face-from-3.6.1/face_23995.jpg,4,23995
823,face_9352.jpg,data/output/pic/face-from-3.6.1/face_9352.jpg,3,9352
824,face_12308.jpg,data/output/pic/face-from-3.6.1/face_12308.jpg,6,12308
825,face_3934.jpg,data/output/pic/face-from-3.6.1/face_3934.jpg,6,3934
826,face_28255.jpg,data/output/pic/face-from-3.6.1/face_28255.jpg,3,28255
827,face_21297.jpg,data/output/pic/face-from-3.6.1/face_21297.jpg,3,21297
828,face_14399.jpg,data/output/pic/face-from-3.6.1/face_14399.jpg,3,14399
829,face_7731.jpg,data/output/pic/face-from-3.6.1/face_7731.jpg,3,7731
830,face_1719.jpg,data/output/pic/face-from-3.6.1/face_1719.jpg,5,1719
831,face_5423.jpg,data/output/pic/face-from-3.6.1/face_5423.jpg,3,5423
832,face_2452.jpg,data/output/pic/face-from-3.6.1/face_2452.jpg,6,2452
833,face_33198.jpg,data/output/pic/face-from-3.6.1/face_33198.jpg,3,33198
834,face_24828.jpg,data/output/pic/face-from-3.6.1/face_24828.jpg,3,24828
835,face_29170.jpg,data/output/pic/face-from-3.6.1/face_29170.jpg,5,29170
836,face_2525.jpg,data/output/pic/face-from-3.6.1/face_2525.jpg,0,2525
837,face_25395.jpg,data/output/pic/face-from-3.6.1/face_25395.jpg,3,25395
838,face_21190.jpg,data/output/pic/face-from-3.6.1/face_21190.jpg,6,21190
839,face_20804.jpg,data/output/pic/face-from-3.6.1/face_20804.jpg,2,20804
840,face_2207.jpg,data/output/pic/face-from-3.6.1/face_2207.jpg,6,2207
841,face_12901.jpg,data/output/pic/face-from-3.6.1/face_12901.jpg,3,12901
842,face_27103.jpg,data/output/pic/face-from-3.6.1/face_27103.jpg,2,27103
843,face_19362.jpg,data/output/pic/face-from-3.6.1/face_19362.jpg,5,19362
844,face_27413.jpg,data/output/pic/face-from-3.6.1/face_27413.jpg,0,27413
845,face_21410.jpg,data/output/pic/face-from-3.6.1/face_21410.jpg,6,21410
846,face_30209.jpg,data/output/pic/face-from-3.6.1/face_30209.jpg,5,30209
847,face_5260.jpg,data/output/pic/face-from-3.6.1/face_5260.jpg,6,5260
848,face_28623.jpg,data/output/pic/face-from-3.6.1/face_28623.jpg,2,28623
849,face_7931.jpg,data/output/pic/face-from-3.6.1/face_7931.jpg,2,7931
850,face_24795.jpg,data/output/pic/face-from-3.6.1/face_24795.jpg,5,24795
851,face_34741.jpg,data/output/pic/face-from-3.6.1/face_34741.jpg,6,34741
852,face_2749.jpg,data/output/pic/face-from-3.6.1/face_2749.jpg,0,2749
853,face_14513.jpg,data/output/pic/face-from-3.6.1/face_14513.jpg,6,14513
854,face_34742.jpg,data/output/pic/face-from-3.6.1/face_34742.jpg,3,34742
855,face_8185.jpg,data/output/pic/face-from-3.6.1/face_8185.jpg,4,8185
856,face_18450.jpg,data/output/pic/face-from-3.6.1/face_18450.jpg,3,18450
857,face_13477.jpg,data/output/pic/face-from-3.6.1/face_13477.jpg,4,13477
858,face_21366.jpg,data/output/pic/face-from-3.6.1/face_21366.jpg,5,21366
859,face_20850.jpg,data/output/pic/face-from-3.6.1/face_20850.jpg,3,20850
860,face_29442.jpg,data/output/pic/face-from-3.6.1/face_29442.jpg,6,29442
861,face_23199.jpg,data/output/pic/face-from-3.6.1/face_23199.jpg,6,23199
862,face_8683.jpg,data/output/pic/face-from-3.6.1/face_8683.jpg,5,8683
863,face_24434.jpg,data/output/pic/face-from-3.6.1/face_24434.jpg,6,24434
864,face_672.jpg,data/output/pic/face-from-3.6.1/face_672.jpg,6,672
865,face_21639.jpg,data/output/pic/face-from-3.6.1/face_21639.jpg,0,21639
866,face_2854.jpg,data/output/pic/face-from-3.6.1/face_2854.jpg,3,2854
867,face_32618.jpg,data/output/pic/face-from-3.6.1/face_32618.jpg,3,32618
868,face_4801.jpg,data/output/pic/face-from-3.6.1/face_4801.jpg,0,4801
869,face_10552.jpg,data/output/pic/face-from-3.6.1/face_10552.jpg,3,10552
870,face_29491.jpg,data/output/pic/face-from-3.6.1/face_29491.jpg,2,29491
871,face_2638.jpg,data/output/pic/face-from-3.6.1/face_2638.jpg,2,2638
872,face_21312.jpg,data/output/pic/face-from-3.6.1/face_21312.jpg,4,21312
873,face_9120.jpg,data/output/pic/face-from-3.6.1/face_9120.jpg,3,9120
874,face_5230.jpg,data/output/pic/face-from-3.6.1/face_5230.jpg,6,5230
875,face_33807.jpg,data/output/pic/face-from-3.6.1/face_33807.jpg,3,33807
876,face_5949.jpg,data/output/pic/face-from-3.6.1/face_5949.jpg,5,5949
877,face_8570.jpg,data/output/pic/face-from-3.6.1/face_8570.jpg,6,8570
878,face_12581.jpg,data/output/pic/face-from-3.6.1/face_12581.jpg,3,12581
879,face_24533.jpg,data/output/pic/face-from-3.6.1/face_24533.jpg,2,24533
880,face_9925.jpg,data/output/pic/face-from-3.6.1/face_9925.jpg,3,9925
881,face_24946.jpg,data/output/pic/face-from-3.6.1/face_24946.jpg,3,24946
882,face_25016.jpg,data/output/pic/face-from-3.6.1/face_25016.jpg,6,25016
883,face_6955.jpg,data/output/pic/face-from-3.6.1/face_6955.jpg,0,6955
884,face_1434.jpg,data/output/pic/face-from-3.6.1/face_1434.jpg,6,1434
885,face_34149.jpg,data/output/pic/face-from-3.6.1/face_34149.jpg,0,34149
886,face_21033.jpg,data/output/pic/face-from-3.6.1/face_21033.jpg,3,21033
887,face_1753.jpg,data/output/pic/face-from-3.6.1/face_1753.jpg,6,1753
888,face_9346.jpg,data/output/pic/face-from-3.6.1/face_9346.jpg,2,9346
889,face_1038.jpg,data/output/pic/face-from-3.6.1/face_1038.jpg,3,1038
890,face_14151.jpg,data/output/pic/face-from-3.6.1/face_14151.jpg,6,14151
891,face_27322.jpg,data/output/pic/face-from-3.6.1/face_27322.jpg,3,27322
892,face_35720.jpg,data/output/pic/face-from-3.6.1/face_35720.jpg,2,35720
893,face_1512.jpg,data/output/pic/face-from-3.6.1/face_1512.jpg,3,1512
894,face_18638.jpg,data/output/pic/face-from-3.6.1/face_18638.jpg,3,18638
895,face_11623.jpg,data/output/pic/face-from-3.6.1/face_11623.jpg,0,11623
896,face_32787.jpg,data/output/pic/face-from-3.6.1/face_32787.jpg,6,32787
897,face_25054.jpg,data/output/pic/face-from-3.6.1/face_25054.jpg,2,25054
898,face_26463.jpg,data/output/pic/face-from-3.6.1/face_26463.jpg,0,26463
899,face_21450.jpg,data/output/pic/face-from-3.6.1/face_21450.jpg,3,21450
900,face_46.jpg,data/output/pic/face-from-3.6.1/face_46.jpg,3,46
901,face_17238.jpg,data/output/pic/face-from-3.6.1/face_17238.jpg,5,17238
902,face_22158.jpg,data/output/pic/face-from-3.6.1/face_22158.jpg,6,22158
903,face_29031.jpg,data/output/pic/face-from-3.6.1/face_29031.jpg,3,29031
904,face_10961.jpg,data/output/pic/face-from-3.6.1/face_10961.jpg,0,10961
905,face_636.jpg,data/output/pic/face-from-3.6.1/face_636.jpg,0,636
906,face_34358.jpg,data/output/pic/face-from-3.6.1/face_34358.jpg,2,34358
907,face_11515.jpg,data/output/pic/face-from-3.6.1/face_11515.jpg,3,11515
908,face_32425.jpg,data/output/pic/face-from-3.6.1/face_32425.jpg,3,32425
909,face_25142.jpg,data/output/pic/face-from-3.6.1/face_25142.jpg,4,25142
910,face_34465.jpg,data/output/pic/face-from-3.6.1/face_34465.jpg,2,34465
911,face_32168.jpg,data/output/pic/face-from-3.6.1/face_32168.jpg,2,32168
912,face_31602.jpg,data/output/pic/face-from-3.6.1/face_31602.jpg,6,31602
913,face_29974.jpg,data/output/pic/face-from-3.6.1/face_29974.jpg,3,29974
914,face_17591.jpg,data/output/pic/face-from-3.6.1/face_17591.jpg,0,17591
915,face_21090.jpg,data/output/pic/face-from-3.6.1/face_21090.jpg,5,21090
916,face_22315.jpg,data/output/pic/face-from-3.6.1/face_22315.jpg,0,22315
917,face_19945.jpg,data/output/pic/face-from-3.6.1/face_19945.jpg,4,19945
918,face_10278.jpg,data/output/pic/face-from-3.6.1/face_10278.jpg,2,10278
919,face_21063.jpg,data/output/pic/face-from-3.6.1/face_21063.jpg,0,21063
920,face_1253.jpg,data/output/pic/face-from-3.6.1/face_1253.jpg,2,1253
921,face_30311.jpg,data/output/pic/face-from-3.6.1/face_30311.jpg,6,30311
922,face_13539.jpg,data/output/pic/face-from-3.6.1/face_13539.jpg,6,13539
923,face_33708.jpg,data/output/pic/face-from-3.6.1/face_33708.jpg,6,33708
924,face_34990.jpg,data/output/pic/face-from-3.6.1/face_34990.jpg,5,34990
925,face_1826.jpg,data/output/pic/face-from-3.6.1/face_1826.jpg,3,1826
926,face_10514.jpg,data/output/pic/face-from-3.6.1/face_10514.jpg,3,10514
927,face_12746.jpg,data/output/pic/face-from-3.6.1/face_12746.jpg,0,12746
928,face_27636.jpg,data/output/pic/face-from-3.6.1/face_27636.jpg,3,27636
929,face_11771.jpg,data/output/pic/face-from-3.6.1/face_11771.jpg,6,11771
930,face_35637.jpg,data/output/pic/face-from-3.6.1/face_35637.jpg,6,35637
931,face_2939.jpg,data/output/pic/face-from-3.6.1/face_2939.jpg,1,2939
932,face_26583.jpg,data/output/pic/face-from-3.6.1/face_26583.jpg,4,26583
933,face_12671.jpg,data/output/pic/face-from-3.6.1/face_12671.jpg,3,12671
934,face_10418.jpg,data/output/pic/face-from-3.6.1/face_10418.jpg,3,10418
935,face_21361.jpg,data/output/pic/face-from-3.6.1/face_21361.jpg,3,21361
936,face_32344.jpg,data/output/pic/face-from-3.6.1/face_32344.jpg,3,32344
937,face_285.jpg,data/output/pic/face-from-3.6.1/face_285.jpg,3,285
938,face_18186.jpg,data/output/pic/face-from-3.6.1/face_18186.jpg,4,18186
939,face_26525.jpg,data/output/pic/face-from-3.6.1/face_26525.jpg,3,26525
940,face_4837.jpg,data/output/pic/face-from-3.6.1/face_4837.jpg,3,4837
941,face_18778.jpg,data/output/pic/face-from-3.6.1/face_18778.jpg,6,18778
942,face_18573.jpg,data/output/pic/face-from-3.6.1/face_18573.jpg,4,18573
943,face_32222.jpg,data/output/pic/face-from-3.6.1/face_32222.jpg,6,32222
944,face_11463.jpg,data/output/pic/face-from-3.6.1/face_11463.jpg,6,11463
945,face_16676.jpg,data/output/pic/face-from-3.6.1/face_16676.jpg,3,16676
946,face_1972.jpg,data/output/pic/face-from-3.6.1/face_1972.jpg,6,1972
947,face_23495.jpg,data/output/pic/face-from-3.6.1/face_23495.jpg,3,23495
948,face_1876.jpg,data/output/pic/face-from-3.6.1/face_1876.jpg,2,1876
949,face_2965.jpg,data/output/pic/face-from-3.6.1/face_2965.jpg,3,2965
950,face_16108.jpg,data/output/pic/face-from-3.6.1/face_16108.jpg,3,16108
951,face_16678.jpg,data/output/pic/face-from-3.6.1/face_16678.jpg,3,16678
952,face_20942.jpg,data/output/pic/face-from-3.6.1/face_20942.jpg,0,20942
953,face_18190.jpg,data/output/pic/face-from-3.6.1/face_18190.jpg,5,18190
954,face_26315.jpg,data/output/pic/face-from-3.6.1/face_26315.jpg,5,26315
955,face_28573.jpg,data/output/pic/face-from-3.6.1/face_28573.jpg,0,28573
956,face_11972.jpg,data/output/pic/face-from-3.6.1/face_11972.jpg,2,11972
957,face_3315.jpg,data/output/pic/face-from-3.6.1/face_3315.jpg,3,3315
958,face_25002.jpg,data/output/pic/face-from-3.6.1/face_25002.jpg,3,25002
959,face_21311.jpg,data/output/pic/face-from-3.6.1/face_21311.jpg,6,21311
960,face_31762.jpg,data/output/pic/face-from-3.6.1/face_31762.jpg,4,31762
961,face_21744.jpg,data/output/pic/face-from-3.6.1/face_21744.jpg,1,21744
962,face_21719.jpg,data/output/pic/face-from-3.6.1/face_21719.jpg,5,21719
963,face_2094.jpg,data/output/pic/face-from-3.6.1/face_2094.jpg,6,2094
964,face_24260.jpg,data/output/pic/face-from-3.6.1/face_24260.jpg,4,24260
965,face_12543.jpg,data/output/pic/face-from-3.6.1/face_12543.jpg,0,12543
966,face_31188.jpg,data/output/pic/face-from-3.6.1/face_31188.jpg,2,31188
967,face_31367.jpg,data/output/pic/face-from-3.6.1/face_31367.jpg,4,31367
968,face_11155.jpg,data/output/pic/face-from-3.6.1/face_11155.jpg,2,11155
969,face_22081.jpg,data/output/pic/face-from-3.6.1/face_22081.jpg,3,22081
970,face_15285.jpg,data/output/pic/face-from-3.6.1/face_15285.jpg,6,15285
971,face_22544.jpg,data/output/pic/face-from-3.6.1/face_22544.jpg,4,22544
972,face_4649.jpg,data/output/pic/face-from-3.6.1/face_4649.jpg,3,4649
973,face_18998.jpg,data/output/pic/face-from-3.6.1/face_18998.jpg,0,18998
974,face_25912.jpg,data/output/pic/face-from-3.6.1/face_25912.jpg,6,25912
975,face_6505.jpg,data/output/pic/face-from-3.6.1/face_6505.jpg,3,6505
976,face_12180.jpg,data/output/pic/face-from-3.6.1/face_12180.jpg,6,12180
977,face_30744.jpg,data/output/pic/face-from-3.6.1/face_30744.jpg,2,30744
978,face_23003.jpg,data/output/pic/face-from-3.6.1/face_23003.jpg,5,23003
979,face_8433.jpg,data/output/pic/face-from-3.6.1/face_8433.jpg,2,8433
980,face_11864.jpg,data/output/pic/face-from-3.6.1/face_11864.jpg,6,11864
981,face_1209.jpg,data/output/pic/face-from-3.6.1/face_1209.jpg,3,1209
982,face_27980.jpg,data/output/pic/face-from-3.6.1/face_27980.jpg,6,27980
983,face_9772.jpg,data/output/pic/face-from-3.6.1/face_9772.jpg,3,9772
984,face_1370.jpg,data/output/pic/face-from-3.6.1/face_1370.jpg,0,1370
985,face_5058.jpg,data/output/pic/face-from-3.6.1/face_5058.jpg,4,5058
986,face_33745.jpg,data/output/pic/face-from-3.6.1/face_33745.jpg,5,33745
987,face_8532.jpg,data/output/pic/face-from-3.6.1/face_8532.jpg,3,8532
988,face_4411.jpg,data/output/pic/face-from-3.6.1/face_4411.jpg,2,4411
989,face_30693.jpg,data/output/pic/face-from-3.6.1/face_30693.jpg,3,30693
990,face_9907.jpg,data/output/pic/face-from-3.6.1/face_9907.jpg,6,9907
991,face_10202.jpg,data/output/pic/face-from-3.6.1/face_10202.jpg,0,10202
992,face_13568.jpg,data/output/pic/face-from-3.6.1/face_13568.jpg,0,13568
993,face_16776.jpg,data/output/pic/face-from-3.6.1/face_16776.jpg,4,16776
994,face_21911.jpg,data/output/pic/face-from-3.6.1/face_21911.jpg,6,21911
995,face_31472.jpg,data/output/pic/face-from-3.6.1/face_31472.jpg,0,31472
996,face_13546.jpg,data/output/pic/face-from-3.6.1/face_13546.jpg,3,13546
997,face_32047.jpg,data/output/pic/face-from-3.6.1/face_32047.jpg,3,32047
998,face_13005.jpg,data/output/pic/face-from-3.6.1/face_13005.jpg,3,13005
999,face_33101.jpg,data/output/pic/face-from-3.6.1/face_33101.jpg,3,33101
1000,face_992.jpg,data/output/pic/face-from-3.6.1/face_992.jpg,6,992
1001,face_24021.jpg,data/output/pic/face-from-3.6.1/face_24021.jpg,0,24021
1002,face_34615.jpg,data/output/pic/face-from-3.6.1/face_34615.jpg,2,34615
1003,face_34154.jpg,data/output/pic/face-from-3.6.1/face_34154.jpg,4,34154
1004,face_22688.jpg,data/output/pic/face-from-3.6.1/face_22688.jpg,6,22688
1005,face_28383.jpg,data/output/pic/face-from-3.6.1/face_28383.jpg,3,28383
1006,face_23574.jpg,data/output/pic/face-from-3.6.1/face_23574.jpg,5,23574
1007,face_34922.jpg,data/output/pic/face-from-3.6.1/face_34922.jpg,3,34922
1008,face_12000.jpg,data/output/pic/face-from-3.6.1/face_12000.jpg,3,12000
1009,face_22196.jpg,data/output/pic/face-from-3.6.1/face_22196.jpg,1,22196
1010,face_28713.jpg,data/output/pic/face-from-3.6.1/face_28713.jpg,3,28713
1011,face_9238.jpg,data/output/pic/face-from-3.6.1/face_9238.jpg,4,9238
1012,face_5281.jpg,data/output/pic/face-from-3.6.1/face_5281.jpg,5,5281
1013,face_8667.jpg,data/output/pic/face-from-3.6.1/face_8667.jpg,3,8667
1014,face_32408.jpg,data/output/pic/face-from-3.6.1/face_32408.jpg,0,32408
1015,face_1945.jpg,data/output/pic/face-from-3.6.1/face_1945.jpg,5,1945
1016,face_31058.jpg,data/output/pic/face-from-3.6.1/face_31058.jpg,5,31058
1017,face_23865.jpg,data/output/pic/face-from-3.6.1/face_23865.jpg,3,23865
1018,face_22223.jpg,data/output/pic/face-from-3.6.1/face_22223.jpg,3,22223
1019,face_33.jpg,data/output/pic/face-from-3.6.1/face_33.jpg,2,33
1020,face_27756.jpg,data/output/pic/face-from-3.6.1/face_27756.jpg,5,27756
1021,face_233.jpg,data/output/pic/face-from-3.6.1/face_233.jpg,0,233
1022,face_17547.jpg,data/output/pic/face-from-3.6.1/face_17547.jpg,3,17547
1023,face_32783.jpg,data/output/pic/face-from-3.6.1/face_32783.jpg,6,32783
1024,face_21754.jpg,data/output/pic/face-from-3.6.1/face_21754.jpg,2,21754
1025,face_33469.jpg,data/output/pic/face-from-3.6.1/face_33469.jpg,3,33469
1026,face_26567.jpg,data/output/pic/face-from-3.6.1/face_26567.jpg,3,26567
1027,face_33982.jpg,data/output/pic/face-from-3.6.1/face_33982.jpg,0,33982
1028,face_22414.jpg,data/output/pic/face-from-3.6.1/face_22414.jpg,6,22414
1029,face_14485.jpg,data/output/pic/face-from-3.6.1/face_14485.jpg,3,14485
1030,face_25864.jpg,data/output/pic/face-from-3.6.1/face_25864.jpg,6,25864
1031,face_16336.jpg,data/output/pic/face-from-3.6.1/face_16336.jpg,3,16336
1032,face_15912.jpg,data/output/pic/face-from-3.6.1/face_15912.jpg,6,15912
1033,face_22571.jpg,data/output/pic/face-from-3.6.1/face_22571.jpg,6,22571
1034,face_4728.jpg,data/output/pic/face-from-3.6.1/face_4728.jpg,5,4728
1035,face_32195.jpg,data/output/pic/face-from-3.6.1/face_32195.jpg,4,32195
1036,face_33748.jpg,data/output/pic/face-from-3.6.1/face_33748.jpg,2,33748
1037,face_25177.jpg,data/output/pic/face-from-3.6.1/face_25177.jpg,4,25177
1038,face_24321.jpg,data/output/pic/face-from-3.6.1/face_24321.jpg,6,24321
1039,face_34381.jpg,data/output/pic/face-from-3.6.1/face_34381.jpg,0,34381
1040,face_19698.jpg,data/output/pic/face-from-3.6.1/face_19698.jpg,2,19698
1041,face_16131.jpg,data/output/pic/face-from-3.6.1/face_16131.jpg,3,16131
1042,face_13292.jpg,data/output/pic/face-from-3.6.1/face_13292.jpg,3,13292
1043,face_21833.jpg,data/output/pic/face-from-3.6.1/face_21833.jpg,2,21833
1044,face_26775.jpg,data/output/pic/face-from-3.6.1/face_26775.jpg,3,26775
1045,face_27927.jpg,data/output/pic/face-from-3.6.1/face_27927.jpg,5,27927
1046,face_14630.jpg,data/output/pic/face-from-3.6.1/face_14630.jpg,2,14630
1047,face_30319.jpg,data/output/pic/face-from-3.6.1/face_30319.jpg,6,30319
1048,face_2556.jpg,data/output/pic/face-from-3.6.1/face_2556.jpg,3,2556
1049,face_15958.jpg,data/output/pic/face-from-3.6.1/face_15958.jpg,3,15958
1050,face_29021.jpg,data/output/pic/face-from-3.6.1/face_29021.jpg,2,29021
1051,face_1938.jpg,data/output/pic/face-from-3.6.1/face_1938.jpg,3,1938
1052,face_9852.jpg,data/output/pic/face-from-3.6.1/face_9852.jpg,6,9852
1053,face_31677.jpg,data/output/pic/face-from-3.6.1/face_31677.jpg,6,31677
1054,face_16361.jpg,data/output/pic/face-from-3.6.1/face_16361.jpg,2,16361
1055,face_33953.jpg,data/output/pic/face-from-3.6.1/face_33953.jpg,6,33953
1056,face_1850.jpg,data/output/pic/face-from-3.6.1/face_1850.jpg,3,1850
1057,face_25047.jpg,data/output/pic/face-from-3.6.1/face_25047.jpg,6,25047
1058,face_6247.jpg,data/output/pic/face-from-3.6.1/face_6247.jpg,5,6247
1059,face_6343.jpg,data/output/pic/face-from-3.6.1/face_6343.jpg,6,6343
1060,face_32013.jpg,data/output/pic/face-from-3.6.1/face_32013.jpg,3,32013
1061,face_4719.jpg,data/output/pic/face-from-3.6.1/face_4719.jpg,3,4719
1062,face_19794.jpg,data/output/pic/face-from-3.6.1/face_19794.jpg,6,19794
1063,face_5627.jpg,data/output/pic/face-from-3.6.1/face_5627.jpg,2,5627
1064,face_18313.jpg,data/output/pic/face-from-3.6.1/face_18313.jpg,5,18313
1065,face_10911.jpg,data/output/pic/face-from-3.6.1/face_10911.jpg,3,10911
1066,face_11090.jpg,data/output/pic/face-from-3.6.1/face_11090.jpg,6,11090
1067,face_23897.jpg,data/output/pic/face-from-3.6.1/face_23897.jpg,3,23897
1068,face_24204.jpg,data/output/pic/face-from-3.6.1/face_24204.jpg,4,24204
1069,face_2739.jpg,data/output/pic/face-from-3.6.1/face_2739.jpg,6,2739
1070,face_25682.jpg,data/output/pic/face-from-3.6.1/face_25682.jpg,6,25682
1071,face_11705.jpg,data/output/pic/face-from-3.6.1/face_11705.jpg,6,11705
1072,face_13495.jpg,data/output/pic/face-from-3.6.1/face_13495.jpg,6,13495
1073,face_7570.jpg,data/output/pic/face-from-3.6.1/face_7570.jpg,5,7570
1074,face_14458.jpg,data/output/pic/face-from-3.6.1/face_14458.jpg,3,14458
