Mean,Median,Mode,STD,Variance,Quantile1,Quantile2,target
174.52690972222223,202.0,230.0,70.90985551529621,5028.207609200184,159.0,225.0,1
127.11892361111111,142.0,0.0,74.72169839706126,5583.332211341387,60.0,189.0,1
129.73784722222223,134.0,136.0,31.54819986639479,995.2889148099922,108.0,152.0,1
177.12586805555554,179.0,255.0,36.22770805397026,1312.4468308437017,159.0,196.0,1
104.64670138888889,111.0,119.0,34.22773008074412,1171.5375064802759,88.0,128.0,1
88.2109375,89.5,7.0,63.06451820762593,3977.1334567599824,30.0,134.0,1
120.11284722222223,136.0,193.0,60.825294345125066,3699.7164321711034,62.0,176.0,1
176.73871527777777,203.0,229.0,68.91902425241555,4749.831903905044,163.0,225.25,1
181.08420138888889,206.0,228.0,64.62068027998724,4175.832319848331,169.0,225.25,1
196.12413194444446,210.0,213.0,38.133847438031154,1454.1903204270352,203.0,215.0,1
198.82638888888889,199.0,255.0,34.00055245897384,1156.037567515432,181.0,217.0,1
35.927083333333336,38.0,0.0,20.873874616205192,435.71864149305554,19.0,55.0,1
112.04166666666667,108.0,22.0,80.04805414388424,6407.690972222223,33.0,184.0,1
155.68836805555554,180.0,217.0,61.76939025950637,3815.4575730312013,116.0,198.0,1
88.2109375,89.5,7.0,63.06451820762593,3977.1334567599824,30.0,134.0,1
116.390625,96.0,252.0,76.94183081247834,5920.045328776042,58.75,162.0,1
90.6484375,105.0,0.0,53.62048848857159,2875.156785753038,45.0,122.25,1
198.76996527777777,197.0,249.0,35.320728402170666,1247.5538548599056,177.0,228.0,1
72.61979166666667,72.0,71.0,26.14236312877237,683.4231499565972,53.75,90.0,1
146.54947916666666,157.0,189.0,54.10176544286044,2927.001024034288,115.0,190.0,1
121.03125,113.0,45.0,65.80778034543526,4330.663953993056,61.0,184.0,1
126.47048611111111,150.5,174.0,63.013081455249576,3970.648434485918,54.75,177.0,1
101.59288194444444,91.0,0.0,67.59426328099117,4568.984428499952,39.0,162.0,1
98.83333333333333,106.0,117.0,45.55717942566486,2075.456597222222,69.0,133.0,1
119.20486111111111,147.0,4.0,73.64409564650666,5423.4528235918215,34.0,180.0,1
75.90711805555556,70.5,102.0,38.75155755866045,1501.6832132221741,52.0,93.0,1
106.67534722222223,111.0,67.0,28.439912593952517,808.8286283516591,83.0,127.0,1
144.50954861111111,158.0,164.0,62.68230284043162,3929.0710893795817,109.0,192.25,1
156.91666666666666,152.0,255.0,38.858025947744125,1509.9461805555557,133.0,174.25,1
197.57986111111111,206.0,217.0,32.43284531977214,1051.8894555362656,176.0,218.0,1
144.50954861111111,158.0,164.0,62.68230284043162,3929.0710893795817,109.0,192.25,1
170.63975694444446,198.5,219.0,52.746589370486326,2782.2026902187013,127.0,212.0,1
92.37326388888889,104.0,16.0,54.15815234787758,2933.105465735918,33.0,133.0,1
126.47048611111111,150.5,174.0,63.013081455249576,3970.648434485918,54.75,177.0,1
142.57291666666666,154.5,141.0,61.89602529281352,3831.1179470486113,102.0,190.25,1
107.47743055555556,120.0,46.0,51.8653723762906,2690.016851731288,48.0,154.0,1
136.52690972222223,149.0,255.0,67.41811626608126,4545.20240086685,81.0,189.0,1
86.01909722222223,100.0,11.0,49.502521504425445,2450.4996352961034,37.0,127.0,1
155.625,185.0,196.0,57.215980309505994,3273.668402777778,130.0,196.0,1
131.75,152.0,211.0,74.53087074792863,5554.850694444444,55.0,200.0,1
100.77517361111111,101.0,92.0,38.73676711737791,1500.5371267059704,78.0,127.0,1
120.7421875,131.0,161.0,64.76398410290638,4194.373636881511,60.0,172.0,1
90.55381944444444,80.0,252.0,58.69644916972462,3445.273145134066,52.0,109.0,1
137.4609375,134.5,84.0,50.70484309225286,2570.9811130099824,95.0,168.0,1
153.15017361111111,192.0,203.0,74.27415560571578,5516.650190942081,131.5,203.0,1
168.72569444444446,186.0,255.0,65.67087893271662,4312.664339795524,102.0,218.0,1
159.80989583333334,161.0,254.0,48.416212770278996,2344.1296590169272,134.0,185.0,1
115.60590277777777,132.0,3.0,49.066768921332454,2407.5478123794364,88.75,152.0,1
133.16493055555554,122.0,121.0,39.75516064502625,1580.4727979118443,103.75,168.0,1
188.72743055555554,191.0,199.0,25.70766498986807,660.8840392312885,168.75,203.0,1
89.47916666666667,35.5,12.0,88.62387115328715,7854.190538194444,11.0,181.0,1
112.38368055555556,131.0,213.0,79.17280904457708,6268.333692009066,21.0,188.0,1
185.44878472222223,185.0,254.0,46.8628963845693,2196.131057550878,162.0,213.0,1
87.59895833333333,93.0,118.0,38.42331737837553,1476.351318359375,56.75,117.0,1
129.95659722222223,125.0,186.0,36.49524119782975,1331.90263008777,105.0,149.25,1
118.97309027777777,105.0,70.0,64.76139543251712,4194.038338366849,67.0,178.0,1
162.36631944444446,154.0,255.0,43.38377886258821,1882.1522683979554,133.0,176.0,1
165.71354166666666,173.0,201.0,38.41494334473005,1475.7078721788193,138.0,197.25,1
90.59548611111111,85.0,0.0,53.68542225742609,2882.1245629581404,56.75,112.0,1
109.59982638888889,116.0,118.0,32.404005131788416,1050.0195485809702,94.0,132.0,1
182.34027777777777,188.5,206.0,24.325387742268948,591.7244888117284,171.0,200.0,1
243.42795138888889,255.0,255.0,26.20584944451807,686.746545108748,253.0,255.0,1
154.37239583333334,164.0,255.0,58.043590257274985,3369.0583699544272,127.0,190.0,1
146.82118055555554,158.0,156.0,39.70880512130583,1576.7892041618443,130.0,171.0,1
134.15625,132.5,72.0,51.80656358398947,2683.9200303819443,88.0,169.0,1
88.62152777777777,90.0,40.0,44.57352877112535,1986.7994671103395,50.0,121.0,1
115.9765625,137.0,156.0,59.45246676842148,3534.5958048502603,59.0,163.0,1
179.30642361111111,177.0,236.0,34.62724160996653,1199.0458615149978,161.0,198.0,1
146.95920138888889,171.0,221.0,75.66492909661353,5725.181495195553,73.75,216.0,1
201.65104166666666,198.0,255.0,38.30381244114013,1467.1820475260417,175.0,251.0,1
113.36371527777777,133.0,164.0,59.430110412960794,3531.9380236967113,51.75,161.0,1
156.12934027777777,158.0,173.0,33.50523031696013,1122.6004585925443,136.0,177.0,1
113.55121527777777,111.0,162.0,44.300416373711556,1962.5268908842108,78.0,157.0,1
75.21006944444444,72.5,11.0,52.987281977697876,2807.652051384066,22.75,119.0,1
130.03211805555554,133.0,222.0,62.65601230650359,3925.775878152729,80.75,187.0,1
216.30815972222223,222.0,255.0,32.82436430080964,1077.4388917522665,202.0,238.0,1
151.86371527777777,149.0,117.0,32.946263109241656,1085.4562528633776,117.0,178.0,1
106.19444444444444,113.0,33.0,62.64928313611526,3924.9326774691353,41.75,167.0,1
129.73784722222223,134.0,136.0,31.54819986639479,995.2889148099922,108.0,152.0,1
173.28645833333334,174.0,161.0,29.900608920981625,894.046413845486,158.0,197.0,1
140.85329861111111,144.0,144.0,60.01109711806317,3601.3317773136096,97.0,195.0,1
215.47048611111111,223.0,255.0,32.93684767074588,1084.8359344859182,199.0,237.0,1
114.75607638888889,113.0,87.0,33.6349693175743,1131.3111609941648,87.0,137.0,1
117.609375,112.0,251.0,72.86288623083189,5309.000189887152,55.75,172.0,1
139.91840277777777,144.0,145.0,25.010767296950615,625.5384807822144,129.0,154.0,1
137.94444444444446,132.5,15.0,76.8860224959447,5911.460455246914,83.75,216.0,1
150.4453125,159.0,166.0,35.41919788365892,1254.519578721788,141.0,171.25,1
219.82899305555554,227.0,255.0,31.64159248015983,1001.1903746805071,206.0,240.0,1
138.3125,141.0,228.0,70.4680378443936,4965.744357638889,82.0,204.25,1
79.31857638888889,63.5,10.0,66.16246892163763,4377.472293806664,23.0,121.0,1
135.25868055555554,147.0,160.0,51.770585287756255,2680.1935010368447,98.0,175.0,1
92.53472222222223,97.0,0.0,60.33217231783973,3639.9710165895062,38.0,145.0,1
144.8515625,119.0,255.0,74.29490094607013,5519.732306586371,86.0,254.0,1
120.62934027777777,138.0,142.0,46.82329303981667,2192.4207710925443,94.0,157.0,1
182.34027777777777,188.5,206.0,24.325387742268948,591.7244888117284,171.0,200.0,1
151.24652777777777,145.0,132.0,40.80494321429023,1665.0433907214506,128.0,186.0,1
119.65451388888889,96.0,90.0,58.80686149414432,3458.246958791474,85.0,153.0,1
116.09201388888889,124.0,29.0,42.25928816511264,1785.8474362220293,101.0,146.0,1
100.22048611111111,99.0,83.0,34.414245230190595,1184.3402747636962,75.0,125.0,1
175.06770833333334,181.0,255.0,68.70687232344729,4720.634304470486,130.0,250.0,1
125.78732638888889,139.0,23.0,45.64853744999971,2083.788971324026,104.0,161.0,1
96.76215277777777,98.0,6.0,58.51324065095574,3423.799331476659,45.0,152.0,1
92.54947916666667,106.0,42.0,42.32048668764021,1791.0235934787327,46.0,129.0,1
155.03038194444446,156.0,172.0,33.755322839413154,1139.4218199930074,134.0,176.0,1
129.95659722222223,125.0,186.0,36.49524119782975,1331.90263008777,105.0,149.25,1
120.66666666666667,113.0,0.0,77.33407417030205,5980.559027777777,67.75,194.0,1
174.65625,194.5,206.0,49.915743896242574,2491.581488715278,156.0,207.0,1
97.765625,90.5,248.0,54.04006614462024,2920.3287489149307,67.0,101.25,1
168.21180555555554,171.0,177.0,15.512996328024526,240.65305507330245,163.0,178.0,1
120.95659722222223,123.0,113.0,38.266515927098474,1464.326241198881,102.0,151.0,1
122.06163194444444,115.0,119.0,37.84465029129072,1432.2175556700906,96.0,151.0,1
129.95659722222223,125.0,186.0,36.49524119782975,1331.90263008777,105.0,149.25,1
181.01302083333334,212.0,226.0,65.0118766172092,4226.544101291232,165.0,226.0,1
137.4296875,127.0,125.0,37.1912090200704,1383.186028374566,115.0,144.0,1
151.37326388888889,153.0,81.0,59.66993630857378,3560.5012990692517,92.0,203.25,1
71.74913194444444,72.0,49.0,26.391623564786016,696.5177943853685,50.0,93.0,1
115.68923611111111,114.5,125.0,34.552656405756295,1193.8860646942514,88.0,138.0,1
147.34288194444446,156.5,173.0,33.58738552930841,1128.1124666943963,132.0,171.0,1
174.77170138888889,181.0,229.0,39.6249447671504,1570.1362477997202,145.0,205.0,1
190.02864583333334,194.0,255.0,40.46344001722226,1637.2899780273438,170.0,216.0,1
79.80902777777777,85.0,51.0,31.151873523991842,970.4392240547838,52.0,103.0,1
58.392361111111114,54.0,56.0,31.260507299904404,977.2193166473766,39.0,71.0,1
92.21961805555556,96.0,58.0,34.609897386099554,1197.8449970763406,66.0,115.0,1
181.44270833333334,183.0,197.0,25.892610397958837,670.4272732204861,164.0,198.0,1
155.71788194444446,155.0,254.0,51.40376080288783,2642.3466246805074,127.0,184.0,1
154.96354166666666,174.5,188.0,51.26482228705434,2628.0820041232637,120.0,190.0,1
141.36111111111111,178.5,0.0,75.95217209525778,5768.7324459876545,102.75,198.0,1
154.27083333333334,174.0,186.0,52.41975928211083,2747.8311631944443,121.0,190.0,1
87.15190972222223,83.0,6.0,60.483371335917745,3658.2382081585165,28.0,138.0,1
181.015625,190.5,254.0,50.396567263758016,2539.8139919704863,138.75,214.0,1
89.79253472222223,78.0,73.0,32.5583799350006,1060.0481039918498,71.0,118.0,1
101.63975694444444,98.0,83.0,39.161430269772545,1533.6176207742574,72.0,136.0,1
146.73003472222223,159.0,166.0,42.13413848286492,1775.2856256932387,131.0,173.0,1
146.71875,154.0,153.0,32.40197389552662,1049.887912326389,126.0,170.0,1
106.67534722222223,111.0,67.0,28.439912593952517,808.8286283516591,83.0,127.0,1
113.65798611111111,113.0,129.0,30.387760901568882,923.4160126109184,88.0,135.0,1
142.59982638888889,134.0,255.0,57.896568155086065,3352.012604136526,106.75,155.0,1
143.48177083333334,155.0,158.0,39.633867054546705,1570.8434176974827,125.0,169.0,1
174.3671875,181.0,181.0,29.226570621341946,854.1924302842882,163.0,193.0,1
176.4765625,173.0,255.0,56.40742913654818,3181.798061794705,137.0,210.25,1
192.2578125,183.0,255.0,37.40862048888612,1399.4048868815105,170.0,210.0,1
106.22743055555556,101.0,93.0,35.65829843899765,1271.5142475646219,87.0,121.0,1
89.8515625,95.0,56.0,29.46846267957463,868.3902926974827,60.0,108.0,1
127.25694444444444,122.0,119.0,35.0476850812214,1228.3402295524693,102.0,149.0,1
173.53038194444446,200.0,219.0,51.72727406787455,2675.7108824930074,135.0,213.0,1
100.77517361111111,101.0,92.0,38.73676711737791,1500.5371267059704,78.0,127.0,1
116.95225694444444,109.0,109.0,38.81802244362765,1506.8388664339795,98.0,123.0,1
150.48263888888889,138.0,128.0,41.215596477987134,1698.7253930362654,125.0,159.0,1
116.31510416666667,95.0,64.0,61.64194758782128,3799.729702419705,63.0,177.0,1
87.31076388888889,83.0,7.0,58.53047599541462,3425.816620249807,33.75,135.0,1
150.85243055555554,151.0,196.0,36.4332403312805,1327.3810010368443,123.0,188.25,1
189.04340277777777,191.0,198.0,26.264906975298874,689.8453384211034,169.0,202.0,1
119.33072916666667,118.0,0.0,76.84482804577665,5905.127597384982,59.0,198.0,1
135.88975694444446,138.0,138.0,43.73216897677437,1912.5026034131463,101.0,168.0,1
153.8125,174.0,204.0,59.411695531875054,3529.749565972222,101.0,202.0,1
182.64756944444446,189.0,201.0,24.476443344869814,599.0962788146219,172.0,201.0,1
186.49739583333334,193.0,255.0,62.846677353137984,3949.7048543294272,129.0,254.0,1
109.10763888888889,123.0,46.0,51.89136834112243,2692.714108314043,48.0,155.0,1
110.95920138888889,113.0,117.0,26.1988768456461,686.3811479733314,96.0,127.0,1
192.2578125,183.0,255.0,37.40862048888612,1399.4048868815105,170.0,210.0,1
112.36458333333333,111.0,164.0,53.61281649831451,2874.3340928819443,67.0,159.0,1
170.03819444444446,200.5,227.0,74.79842308992863,5594.804096739969,148.75,225.0,1
110.15364583333333,124.0,7.0,54.159853775776156,2933.289761013455,77.0,149.0,1
101.63368055555556,102.0,100.0,30.223723280785755,913.4734489535108,86.75,119.0,1
144.87586805555554,155.0,184.0,46.06380735680468,2121.874348204813,112.0,183.0,1
176.46180555555554,195.0,69.0,47.08519833552286,2217.015902295525,151.0,211.0,1
119.33159722222223,110.0,81.0,44.82310263015408,2009.1105293933256,83.0,153.0,1
92.37326388888889,104.0,16.0,54.15815234787758,2933.105465735918,33.0,133.0,1
154.44010416666666,158.0,168.0,33.929229184358206,1151.1925930447048,140.0,176.0,1
104.81163194444444,102.0,88.0,37.79242607804552,1428.2674688645352,83.0,120.0,1
109.10763888888889,123.0,46.0,51.89136834112243,2692.714108314043,48.0,155.0,1
137.53472222222223,180.5,0.0,83.42776218202557,6960.191502700616,67.0,203.0,1
174.58940972222223,182.0,190.0,30.878075515942353,953.4555475682387,153.0,198.0,1
180.41666666666666,189.5,227.0,38.92663594649699,1515.282986111111,155.75,210.0,1
133.59809027777777,122.0,118.0,39.835435306711325,1586.8619060751832,104.0,168.0,1
176.73871527777777,203.0,229.0,68.91902425241555,4749.831903905044,163.0,225.25,1
99.81423611111111,77.0,0.0,80.33169218655463,6453.1807695553625,5.75,186.0,1
153.8125,174.0,204.0,59.411695531875054,3529.749565972222,101.0,202.0,1
117.52951388888889,129.0,131.0,40.72175440361257,1658.2612817081401,93.0,146.0,1
72.62152777777777,63.5,59.0,32.098143039041744,1030.290786554784,55.0,84.0,1
160.0078125,176.0,177.0,44.394390615611684,1970.8619181315105,136.0,192.0,1
188.72743055555554,191.0,199.0,25.70766498986807,660.8840392312885,168.75,203.0,1
67.54947916666667,62.0,56.0,27.117433335420127,735.3551907009548,48.0,84.0,1
152.74305555555554,157.0,213.0,46.83563110136961,2193.57634066358,123.0,190.0,1
83.52951388888889,104.0,0.0,57.313851738934666,3284.8776011525842,1.0,126.0,1
146.10850694444446,153.0,163.0,32.46894131095313,1054.2321498541185,126.0,170.0,1
92.01649305555556,87.0,63.0,35.8680389906484,1286.516221034674,67.0,109.0,1
75.48784722222223,70.0,66.0,29.53502261118697,872.3175606433257,62.0,80.0,1
95.6015625,99.0,12.0,51.57130074041757,2659.5990600585938,53.0,139.0,1
104.578125,96.0,220.0,64.79506267057988,4198.400146484375,55.0,152.25,1
131.58940972222223,141.0,145.0,51.39379210578534,2641.321867012683,96.75,158.0,1
137.85763888888889,153.0,18.0,75.17745587742998,5651.649872202932,77.0,203.25,1
148.58506944444446,164.0,215.0,63.26126425275018,4001.987554856288,108.0,205.0,1
115.76649305555556,96.0,252.0,75.64952647869873,5722.850856451341,60.0,157.0,1
175.71527777777777,184.0,255.0,57.485978144728236,3304.6376832561727,141.0,211.0,1
105.49305555555556,105.5,86.0,45.910313614907224,2107.756896219136,78.0,137.0,1
156.55381944444446,172.0,217.0,58.24125666971309,3392.0439784673995,130.0,206.0,1
149.16493055555554,150.0,93.0,59.80282026627785,3576.3773118007325,93.75,207.0,1
133.55729166666666,135.0,142.0,31.193563187484646,973.0383843315972,115.0,156.0,1
105.60590277777777,107.0,100.0,41.223614034265644,1699.3863540461034,77.0,135.0,1
144.3828125,178.0,11.0,81.6102918712589,6660.239739312066,61.75,211.0,1
124.3828125,144.0,170.0,60.180906236307024,3621.7414754231772,64.0,179.0,1
181.3046875,202.0,213.0,51.88053898379975,2691.590325249566,178.0,213.0,1
59.517361111111114,68.0,9.0,34.013115995200025,1156.8920597029319,26.75,86.0,1
157.81163194444446,143.0,217.0,42.04957519904441,1768.1667744200906,126.0,205.0,1
128.59895833333334,145.0,219.0,77.48308909779702,6003.629096137152,50.0,203.0,1
170.03819444444446,200.5,227.0,74.79842308992863,5594.804096739969,148.75,225.0,1
129.73784722222223,134.0,136.0,31.54819986639479,995.2889148099922,108.0,152.0,1
153.875,174.0,243.0,73.70386975367485,5432.260416666667,106.75,216.0,1
149.13020833333334,189.0,202.0,75.02680347871936,5629.021240234375,110.0,202.0,1
119.37673611111111,127.0,0.0,63.87657978400679,4080.217444902585,79.0,176.0,1
182.46788194444446,183.0,247.0,34.9297013711104,1220.0840378749517,161.0,201.0,1
113.41493055555556,116.0,77.0,38.71052719826223,1498.5049159673997,77.0,143.0,1
143.94184027777777,178.0,11.0,82.01399939408746,6726.296096613378,54.25,211.0,1
167.25694444444446,164.5,253.0,69.01325823989042,4762.829812885802,134.75,233.0,1
126.34722222222223,127.0,115.0,33.5323370967912,1124.4176311728395,108.0,154.0,1
113.42100694444444,116.0,127.0,26.670292911516043,711.3045239860629,95.0,132.0,1
126.67881944444444,145.0,173.0,53.709765005440325,2884.738856939622,86.0,169.0,1
146.5625,160.0,169.0,38.305350973388094,1467.2999131944443,125.75,174.0,1
122.91753472222223,142.0,151.0,46.148774039093325,2129.7093453112943,96.0,156.0,1
181.015625,190.5,254.0,50.396567263758016,2539.8139919704863,138.75,214.0,1
194.40104166666666,187.0,255.0,38.33252624546646,1469.382568359375,170.75,210.0,1
120.44618055555556,122.5,114.0,32.574842553054474,1061.1203673562886,104.0,140.0,1
199.86892361111111,204.0,255.0,33.27574722981436,1107.275353702498,186.0,220.0,1
137.15364583333334,131.0,206.0,45.95517710421886,2111.8783026801216,104.0,173.0,1
165.21527777777777,168.0,119.0,38.610418533956405,1490.764419367284,135.0,195.0,1
90.47482638888889,80.0,16.0,60.18294786325713,3621.9872135115256,42.0,131.5,1
158.72569444444446,173.0,177.0,43.33238500008423,1877.6955897955247,134.0,189.0,1
103.21440972222223,83.0,26.0,75.22140953267314,5658.260452082128,28.0,185.0,1
156.33246527777777,167.0,253.0,54.86822650076337,3010.522279339072,117.0,186.0,1
123.98611111111111,142.0,171.0,54.18291244980478,2935.7880015432097,82.0,168.0,1
164.16753472222223,177.0,220.0,53.31971396579907,2842.991897394628,131.0,210.0,1
93.33940972222223,93.0,75.0,29.215439738193513,853.5419190960166,74.0,114.0,1
143.94184027777777,178.0,11.0,82.01399939408746,6726.296096613378,54.25,211.0,1
110.72222222222223,93.0,248.0,66.27625993651753,4392.54263117284,69.0,107.0,1
194.40104166666666,187.0,255.0,38.33252624546646,1469.382568359375,170.75,210.0,1
169.50868055555554,178.0,222.0,39.575436857042185,1566.215202425733,149.0,194.0,1
181.44270833333334,183.0,197.0,25.892610397958837,670.4272732204861,164.0,198.0,1
90.48263888888889,84.0,64.0,35.008005691280246,1225.5604624807102,66.0,109.0,1
182.34027777777777,188.5,206.0,24.325387742268948,591.7244888117284,171.0,200.0,1
125.28819444444444,136.0,143.0,38.25084330320883,1463.1270134066358,100.0,153.0,1
152.08940972222223,173.0,221.0,59.66742165780637,3560.2012072904613,98.0,201.0,1
105.57552083333333,108.0,113.0,36.500421298076354,1332.280754937066,80.0,133.0,1
159.20486111111111,164.0,201.0,43.39700503276745,1883.3000458140434,137.0,198.0,1
167.73524305555554,162.0,255.0,60.5443783025158,3665.6217440381465,125.0,218.0,1
92.21961805555556,96.0,58.0,34.609897386099554,1197.8449970763406,66.0,115.0,1
106.67534722222223,111.0,67.0,28.439912593952517,808.8286283516591,83.0,127.0,1
169.93576388888889,169.0,255.0,63.83785644418754,4075.271915388696,122.0,224.0,1
129.83159722222223,135.0,136.0,31.56504156242741,996.3518488377699,108.0,152.0,1
120.92708333333333,149.0,3.0,72.77155724780687,5295.699544270833,44.0,181.0,1
153.57465277777777,192.0,229.0,85.76922960133905,7356.360746407216,85.75,225.0,1
129.52256944444446,117.0,101.0,68.42720567677222,4682.282476731289,74.0,192.0,1
211.62673611111111,209.0,255.0,39.53213241799253,1562.789493513696,191.0,254.0,1
85.48784722222223,99.0,12.0,49.94204827240594,2494.2081856433256,32.75,126.0,1
79.28819444444444,86.5,95.0,30.274673125420865,916.5558328510803,52.0,100.0,1
130.02690972222223,144.0,0.0,45.57049794342053,2076.6702828112943,117.0,160.0,1
135.67795138888889,155.5,219.0,75.08342304821035,5637.520416636526,61.0,207.0,1
192.2578125,183.0,255.0,37.40862048888612,1399.4048868815105,170.0,210.0,1
111.86631944444444,112.0,113.0,23.39035839016105,547.1088656201774,103.0,120.0,1
124.82899305555556,125.0,115.0,33.42161891338626,1117.0046107916185,107.75,152.25,1
138.3125,141.0,228.0,70.4680378443936,4965.744357638889,82.0,204.25,1
86.01909722222223,100.0,11.0,49.502521504425445,2450.4996352961034,37.0,127.0,1
118.37760416666667,128.0,13.0,69.5464893860693,4836.714185926649,50.0,175.0,1
129.83159722222223,135.0,136.0,31.56504156242741,996.3518488377699,108.0,152.0,1
103.90538194444444,89.0,160.0,36.37756155824031,1323.326984923563,76.0,149.0,1
105.49305555555556,105.5,86.0,45.910313614907224,2107.756896219136,78.0,137.0,1
132.46440972222223,120.0,166.0,40.154698043925,1612.3997749987943,101.0,166.25,1
156.81076388888889,167.0,177.0,41.452247737270284,1718.2888424720293,135.0,186.0,1
119.20486111111111,147.0,4.0,73.64409564650666,5423.4528235918215,34.0,180.0,1
91.84027777777777,103.0,9.0,46.17753906188298,2132.3651138117284,66.0,128.0,1
214.94184027777777,221.0,226.0,23.58074012720362,556.051304946711,208.0,229.0,1
189.74739583333334,205.0,252.0,54.05515358071774,2921.9596286349824,150.0,238.0,1
182.34027777777777,188.5,206.0,24.325387742268948,591.7244888117284,171.0,200.0,1
90.39322916666667,85.0,83.0,50.6938221087062,2569.8635999891494,54.75,127.25,1
85.48784722222223,99.0,12.0,49.94204827240594,2494.2081856433256,32.75,126.0,1
100.14496527777777,110.0,0.0,71.29942724416527,5083.6083253460165,31.75,160.0,1
124.49305555555556,110.0,106.0,44.49508345620549,1979.8124517746915,99.0,135.25,1
92.21961805555556,96.0,58.0,34.609897386099554,1197.8449970763406,66.0,115.0,1
135.52256944444446,147.0,165.0,57.08772347165135,3259.008171175733,105.0,168.0,1
182.46788194444446,183.0,247.0,34.9297013711104,1220.0840378749517,161.0,201.0,1
183.109375,213.0,226.0,63.6040555651257,4045.475884331597,173.75,226.0,1
135.24826388888889,146.0,188.0,51.008467064436424,2601.8637122636956,95.75,179.0,1
115.18402777777777,116.0,123.0,24.65721570970218,607.978286554784,101.0,131.0,1
100.42361111111111,93.0,113.0,31.226953693241942,975.1226369598766,79.0,113.0,1
120.53472222222223,123.0,162.0,48.46004055382532,2348.375530478395,85.0,163.0,1
198.14930555555554,199.0,255.0,33.30590433251491,1109.2832634066356,181.0,217.0,1
109.69270833333333,117.0,59.0,33.300312013026705,1108.9107801649307,75.0,139.0,1
147.06076388888889,146.0,145.0,42.05869479370237,1768.933807749807,122.0,172.0,1
138.74131944444446,142.0,125.0,57.4163409611774,3296.6362093701773,102.0,188.0,1
205.00694444444446,193.0,255.0,38.824211469379975,1507.3193962191358,179.0,254.0,1
176.73871527777777,203.0,229.0,68.91902425241555,4749.831903905044,163.0,225.25,1
140.54079861111111,154.0,173.0,47.95621630920807,2299.798682695554,125.0,173.0,1
87.00694444444444,81.0,5.0,59.04132810156724,3485.878423996913,30.0,135.0,1
122.98784722222223,115.0,15.0,78.66625744652738,6188.380060643325,46.0,200.0,1
163.81336805555554,199.0,4.0,82.61548563755117,6825.318467128423,112.75,230.0,1
85.42621527777777,78.0,52.0,31.161481970415725,971.0379585925443,58.0,117.0,1
113.21875,100.0,7.0,56.24411138158524,3163.4000651041665,73.0,159.25,1
95.60763888888889,61.0,12.0,90.39984795945081,8172.1325110918215,11.0,189.25,1
67.47829861111111,57.0,57.0,47.992670315890116,2303.2964040497204,35.0,80.0,1
149.19965277777777,179.0,217.0,72.9937335582194,5328.085138768325,79.75,214.0,1
125.89496527777777,125.0,219.0,67.23367141450625,4520.366571873794,64.0,187.0,1
110.2578125,111.0,118.0,51.89494621287381,2693.085442437066,77.0,145.0,1
135.99652777777777,148.0,255.0,68.1556377724242,4645.190960165895,78.0,189.0,1
192.62934027777777,184.0,255.0,37.09019983594484,1375.6829238703222,170.0,210.0,1
67.76041666666667,44.0,40.0,49.52023186249513,2452.253363715278,38.0,80.25,1
134.32725694444446,149.0,0.0,68.41000287363019,4679.92849317009,72.0,192.0,1
184.6640625,188.0,254.0,50.70753724542431,2571.2543334960938,158.75,216.0,1
122.3671875,135.0,12.0,69.8847121038632,4883.872985839844,55.75,178.0,1
133.89756944444446,137.0,132.0,41.212776904784164,1698.4929802035108,114.0,165.0,1
167.1796875,172.0,254.0,47.72072077797034,2277.2671915690103,150.0,194.0,1
198.14930555555554,199.0,255.0,33.30590433251491,1109.2832634066356,181.0,217.0,1
113.06770833333333,109.5,93.0,46.73793589465316,2184.4346516927085,81.0,146.0,1
106.50434027777777,106.0,96.0,51.085644135290536,2609.7430367175443,78.0,137.0,1
130.18315972222223,139.5,144.0,43.87998896630242,1925.4534316828224,114.0,158.0,1
182.95920138888889,174.0,247.0,44.753618359934485,2002.886356306665,156.0,225.0,1
184.05034722222223,185.0,247.0,34.52385799288327,1191.8967707127701,164.0,204.0,1
143.68836805555554,148.5,214.0,65.09132956194944,4236.881184142312,97.0,203.0,1
119.42361111111111,126.0,108.0,37.84300626365442,1432.0931230709878,98.0,148.0,1
138.85329861111111,139.0,132.0,35.530554723790566,1262.420318980276,121.0,161.0,1
190.23263888888889,208.0,229.0,51.77959477152107,2681.1264347029323,173.0,227.0,1
148.09201388888889,157.0,173.0,33.666566709419705,1133.4377139998073,133.0,171.0,1
129.52256944444446,117.0,101.0,68.42720567677222,4682.282476731289,74.0,192.0,1
132.45052083333334,150.5,158.0,57.530239479684454,3309.7284545898438,96.75,177.0,1
106.25954861111111,114.0,4.0,36.71445033886708,1347.950863685137,88.0,132.0,1
137.19704861111111,140.0,164.0,37.819773978559205,1430.3353037893037,109.0,165.0,1
90.26736111111111,81.0,7.0,60.30460622477486,3636.6455319251545,41.0,131.0,1
130.69184027777777,125.0,131.0,35.86057108327938,1285.9805584189335,107.0,149.0,1
184.88715277777777,189.0,255.0,50.00719852574553,2500.7199043933256,159.0,219.0,1
137.49913194444446,140.0,126.0,41.2922342621175,1705.0486103575906,110.0,173.0,1
109.9296875,122.5,34.0,78.0817397154141,6096.758076985677,32.0,188.25,1
116.58072916666667,144.0,18.0,64.67750185876491,4183.179246690538,35.0,169.0,1
